Origin,Destination,TimeRequest
2,4,2021-10-11 23:35:54
2,5,2021-10-11 23:29:33
2,6,2021-10-11 23:43:24
2,7,2021-10-11 23:34:08
2,8,2021-10-11 23:40:39
3,5,2021-10-11 23:28:18
3,6,2021-10-11 23:56:17
3,7,2021-10-11 23:09:39
3,8,2021-10-11 23:53:43
3,10,2021-10-11 23:56:44
4,6,2021-10-11 23:05:12
4,7,2021-10-11 23:30:29
4,8,2021-10-11 23:45:41
5,6,2021-10-11 23:16:22
5,8,2021-10-11 23:54:17
5,9,2021-10-11 23:42:54
6,7,2021-10-11 23:41:41
6,8,2021-10-11 23:44:56
6,9,2021-10-11 23:18:56
6,10,2021-10-11 23:19:58
7,8,2021-10-11 23:53:26
7,9,2021-10-11 23:41:48
7,10,2021-10-11 23:27:13
8,9,2021-10-11 23:21:39
8,10,2021-10-11 23:43:10
9,10,2021-10-11 23:35:38
1,6,2021-10-12 00:31:53
1,9,2021-10-12 00:40:02
1,10,2021-10-12 00:13:13
2,4,2021-10-12 00:14:03
4,6,2021-10-12 00:15:24
4,8,2021-10-12 00:11:56
6,10,2021-10-12 00:13:28
7,8,2021-10-12 00:14:13
7,9,2021-10-12 00:10:11
8,9,2021-10-12 00:38:05
8,10,2021-10-12 00:39:30
1,5,2021-10-12 01:38:38
1,7,2021-10-12 01:46:28
2,3,2021-10-12 01:37:47
2,4,2021-10-12 01:59:57
2,6,2021-10-12 01:31:05
2,8,2021-10-12 01:16:42
2,10,2021-10-12 01:35:13
3,4,2021-10-12 01:29:59
3,9,2021-10-12 01:20:16
3,10,2021-10-12 01:40:22
4,5,2021-10-12 01:24:06
5,9,2021-10-12 01:52:49
6,10,2021-10-12 01:19:36
8,9,2021-10-12 01:50:52
9,10,2021-10-12 01:29:07
1,4,2021-10-12 02:20:49
1,5,2021-10-12 02:16:56
2,5,2021-10-12 02:37:31
2,6,2021-10-12 02:50:51
3,6,2021-10-12 02:14:03
5,8,2021-10-12 02:42:10
5,10,2021-10-12 02:09:24
6,7,2021-10-12 02:13:07
7,8,2021-10-12 02:01:32
1,6,2021-10-12 03:58:13
1,10,2021-10-12 03:35:43
2,4,2021-10-12 03:04:54
3,7,2021-10-12 03:29:44
3,9,2021-10-12 03:00:43
4,7,2021-10-12 03:09:57
4,10,2021-10-12 03:21:22
5,7,2021-10-12 03:42:31
5,9,2021-10-12 03:38:28
6,8,2021-10-12 03:47:25
6,9,2021-10-12 03:38:59
8,9,2021-10-12 03:49:35
8,10,2021-10-12 03:51:01
1,9,2021-10-12 04:18:14
1,10,2021-10-12 04:08:19
2,3,2021-10-12 04:29:13
2,6,2021-10-12 04:58:23
2,10,2021-10-12 04:16:12
3,5,2021-10-12 04:11:14
3,8,2021-10-12 04:32:08
4,6,2021-10-12 04:52:41
4,9,2021-10-12 04:44:59
7,9,2021-10-12 04:34:40
7,10,2021-10-12 04:29:44
1,2,2021-10-12 05:20:53
1,7,2021-10-12 05:39:13
1,8,2021-10-12 05:50:44
1,9,2021-10-12 05:22:30
2,3,2021-10-12 05:58:16
2,4,2021-10-12 05:46:14
2,5,2021-10-12 05:27:52
2,6,2021-10-12 05:20:09
2,7,2021-10-12 05:27:01
2,8,2021-10-12 05:02:53
2,9,2021-10-12 05:25:24
2,10,2021-10-12 05:24:29
3,4,2021-10-12 05:08:11
3,6,2021-10-12 05:13:46
3,7,2021-10-12 05:26:05
3,8,2021-10-12 05:17:24
4,5,2021-10-12 05:04:31
4,6,2021-10-12 05:22:40
4,9,2021-10-12 05:38:59
5,6,2021-10-12 05:01:55
5,7,2021-10-12 05:06:31
5,8,2021-10-12 05:08:17
5,9,2021-10-12 05:29:18
5,10,2021-10-12 05:48:43
6,7,2021-10-12 05:14:14
6,8,2021-10-12 05:07:21
6,9,2021-10-12 05:23:59
6,10,2021-10-12 05:04:41
7,8,2021-10-12 05:08:57
7,9,2021-10-12 05:39:40
7,10,2021-10-12 05:41:32
8,9,2021-10-12 05:50:36
8,10,2021-10-12 05:48:28
9,10,2021-10-12 05:10:35
1,2,2021-10-12 06:11:08
1,3,2021-10-12 06:51:19
1,4,2021-10-12 06:47:51
1,5,2021-10-12 06:57:30
1,6,2021-10-12 06:13:23
1,7,2021-10-12 06:53:41
1,8,2021-10-12 06:51:03
1,10,2021-10-12 06:49:03
2,3,2021-10-12 06:07:03
2,4,2021-10-12 06:31:33
2,6,2021-10-12 06:25:49
2,7,2021-10-12 06:33:54
2,8,2021-10-12 06:52:26
2,9,2021-10-12 06:20:10
2,10,2021-10-12 06:27:02
3,4,2021-10-12 06:47:15
3,5,2021-10-12 06:43:49
3,6,2021-10-12 06:52:06
3,7,2021-10-12 06:15:27
3,8,2021-10-12 06:10:50
3,9,2021-10-12 06:35:42
3,10,2021-10-12 06:14:50
4,5,2021-10-12 06:26:25
4,6,2021-10-12 06:45:21
4,7,2021-10-12 06:23:24
4,8,2021-10-12 06:14:47
4,9,2021-10-12 06:21:15
4,10,2021-10-12 06:55:52
5,6,2021-10-12 06:21:55
5,7,2021-10-12 06:16:45
5,8,2021-10-12 06:31:39
5,9,2021-10-12 06:01:07
5,10,2021-10-12 06:27:23
6,7,2021-10-12 06:25:17
6,8,2021-10-12 06:10:42
6,9,2021-10-12 06:14:07
6,10,2021-10-12 06:49:56
7,8,2021-10-12 06:30:47
7,9,2021-10-12 06:56:02
7,10,2021-10-12 06:12:08
8,9,2021-10-12 06:17:56
8,10,2021-10-12 06:30:42
9,10,2021-10-12 06:47:26
1,2,2021-10-12 07:11:27
1,3,2021-10-12 07:58:39
1,4,2021-10-12 07:07:19
1,5,2021-10-12 07:22:54
1,6,2021-10-12 07:00:38
1,7,2021-10-12 07:56:21
1,8,2021-10-12 07:21:47
1,9,2021-10-12 07:26:37
1,10,2021-10-12 07:14:54
2,3,2021-10-12 07:28:10
2,4,2021-10-12 07:51:52
2,5,2021-10-12 07:16:40
2,6,2021-10-12 07:54:32
2,7,2021-10-12 07:23:48
2,8,2021-10-12 07:30:08
2,9,2021-10-12 07:45:12
2,10,2021-10-12 07:16:44
3,4,2021-10-12 07:42:28
3,5,2021-10-12 07:23:46
3,6,2021-10-12 07:29:47
3,7,2021-10-12 07:47:50
3,8,2021-10-12 07:50:36
3,9,2021-10-12 07:57:11
3,10,2021-10-12 07:38:31
4,5,2021-10-12 07:30:15
4,6,2021-10-12 07:58:29
4,7,2021-10-12 07:48:45
4,8,2021-10-12 07:09:23
4,9,2021-10-12 07:41:43
4,10,2021-10-12 07:39:16
5,6,2021-10-12 07:03:24
5,7,2021-10-12 07:37:01
5,8,2021-10-12 07:49:45
5,9,2021-10-12 07:44:38
5,10,2021-10-12 07:08:02
6,7,2021-10-12 07:58:20
6,8,2021-10-12 07:18:06
6,9,2021-10-12 07:23:45
6,10,2021-10-12 07:54:40
7,8,2021-10-12 07:21:34
7,9,2021-10-12 07:41:17
7,10,2021-10-12 07:03:15
8,9,2021-10-12 07:36:03
8,10,2021-10-12 07:59:05
9,10,2021-10-12 07:16:22
1,2,2021-10-12 08:14:43
1,3,2021-10-12 08:35:44
1,6,2021-10-12 08:38:45
1,7,2021-10-12 08:51:32
1,8,2021-10-12 08:16:19
1,9,2021-10-12 08:47:14
1,10,2021-10-12 08:14:13
2,3,2021-10-12 08:12:33
2,4,2021-10-12 08:12:33
2,5,2021-10-12 08:11:26
2,6,2021-10-12 08:34:27
2,7,2021-10-12 08:42:12
2,8,2021-10-12 08:26:32
2,9,2021-10-12 08:09:40
2,10,2021-10-12 08:01:45
3,4,2021-10-12 08:08:52
3,5,2021-10-12 08:31:47
3,6,2021-10-12 08:37:07
3,7,2021-10-12 08:33:29
3,8,2021-10-12 08:02:15
3,9,2021-10-12 08:24:31
3,10,2021-10-12 08:58:46
4,5,2021-10-12 08:11:03
4,6,2021-10-12 08:50:12
4,7,2021-10-12 08:23:39
4,8,2021-10-12 08:42:10
4,9,2021-10-12 08:05:14
4,10,2021-10-12 08:05:10
5,6,2021-10-12 08:25:04
5,7,2021-10-12 08:28:57
5,8,2021-10-12 08:57:22
5,9,2021-10-12 08:24:41
5,10,2021-10-12 08:44:05
6,7,2021-10-12 08:13:49
6,8,2021-10-12 08:01:52
6,9,2021-10-12 08:27:22
6,10,2021-10-12 08:16:52
7,8,2021-10-12 08:08:38
7,9,2021-10-12 08:48:12
7,10,2021-10-12 08:03:11
8,9,2021-10-12 08:36:58
8,10,2021-10-12 08:55:57
9,10,2021-10-12 08:38:47
1,2,2021-10-12 09:47:36
1,3,2021-10-12 09:15:06
1,4,2021-10-12 09:09:08
1,6,2021-10-12 09:55:40
1,8,2021-10-12 09:08:57
1,9,2021-10-12 09:55:13
1,10,2021-10-12 09:29:51
2,3,2021-10-12 09:29:58
2,4,2021-10-12 09:37:32
2,5,2021-10-12 09:32:47
2,6,2021-10-12 09:56:46
2,7,2021-10-12 09:49:00
2,8,2021-10-12 09:38:11
2,9,2021-10-12 09:20:46
2,10,2021-10-12 09:42:37
3,4,2021-10-12 09:16:51
3,5,2021-10-12 09:56:23
3,6,2021-10-12 09:57:31
3,7,2021-10-12 09:54:12
3,8,2021-10-12 09:27:59
3,9,2021-10-12 09:06:19
3,10,2021-10-12 09:55:58
4,5,2021-10-12 09:31:39
4,6,2021-10-12 09:26:39
4,7,2021-10-12 09:06:39
4,8,2021-10-12 09:22:23
4,9,2021-10-12 09:28:13
4,10,2021-10-12 09:10:01
5,6,2021-10-12 09:31:01
5,7,2021-10-12 09:06:05
5,8,2021-10-12 09:23:38
5,9,2021-10-12 09:42:31
5,10,2021-10-12 09:58:36
6,7,2021-10-12 09:03:19
6,8,2021-10-12 09:21:30
6,9,2021-10-12 09:36:49
6,10,2021-10-12 09:36:20
7,8,2021-10-12 09:10:35
7,9,2021-10-12 09:01:32
7,10,2021-10-12 09:27:06
8,9,2021-10-12 09:09:39
8,10,2021-10-12 09:58:08
9,10,2021-10-12 09:14:09
1,3,2021-10-12 10:36:29
1,4,2021-10-12 10:09:19
1,6,2021-10-12 10:27:42
1,7,2021-10-12 10:12:12
1,8,2021-10-12 10:41:06
1,9,2021-10-12 10:40:49
1,10,2021-10-12 10:12:55
2,3,2021-10-12 10:36:26
2,4,2021-10-12 10:12:21
2,5,2021-10-12 10:17:34
2,6,2021-10-12 10:29:49
2,7,2021-10-12 10:46:38
2,8,2021-10-12 10:22:59
2,9,2021-10-12 10:36:54
2,10,2021-10-12 10:44:35
3,4,2021-10-12 10:24:21
3,5,2021-10-12 10:44:07
3,6,2021-10-12 10:34:11
3,7,2021-10-12 10:48:12
3,8,2021-10-12 10:57:02
3,9,2021-10-12 10:30:58
4,5,2021-10-12 10:07:55
4,6,2021-10-12 10:34:34
4,7,2021-10-12 10:05:24
4,8,2021-10-12 10:27:48
4,9,2021-10-12 10:46:41
4,10,2021-10-12 10:29:14
5,6,2021-10-12 10:44:10
5,7,2021-10-12 10:44:47
5,8,2021-10-12 10:53:16
5,9,2021-10-12 10:07:33
5,10,2021-10-12 10:14:53
6,7,2021-10-12 10:27:25
6,8,2021-10-12 10:39:09
6,9,2021-10-12 10:04:43
6,10,2021-10-12 10:08:44
7,8,2021-10-12 10:01:05
7,9,2021-10-12 10:13:21
7,10,2021-10-12 10:50:12
8,9,2021-10-12 10:08:51
8,10,2021-10-12 10:23:03
9,10,2021-10-12 10:22:49
1,2,2021-10-12 11:20:09
1,3,2021-10-12 11:47:37
1,4,2021-10-12 11:08:34
1,5,2021-10-12 11:13:29
1,6,2021-10-12 11:08:10
1,7,2021-10-12 11:39:03
1,8,2021-10-12 11:01:48
1,10,2021-10-12 11:27:39
2,3,2021-10-12 11:26:51
2,4,2021-10-12 11:50:40
2,5,2021-10-12 11:45:09
2,6,2021-10-12 11:25:51
2,7,2021-10-12 11:44:27
2,8,2021-10-12 11:01:49
2,9,2021-10-12 11:01:25
2,10,2021-10-12 11:54:02
3,4,2021-10-12 11:57:08
3,5,2021-10-12 11:33:42
3,6,2021-10-12 11:14:21
3,7,2021-10-12 11:08:12
3,8,2021-10-12 11:04:53
3,9,2021-10-12 11:57:30
3,10,2021-10-12 11:09:45
4,5,2021-10-12 11:04:09
4,6,2021-10-12 11:22:14
4,7,2021-10-12 11:56:42
4,8,2021-10-12 11:26:57
4,9,2021-10-12 11:56:53
4,10,2021-10-12 11:08:45
5,6,2021-10-12 11:21:35
5,7,2021-10-12 11:09:25
5,8,2021-10-12 11:09:53
5,9,2021-10-12 11:29:31
5,10,2021-10-12 11:53:28
6,7,2021-10-12 11:40:09
6,8,2021-10-12 11:41:02
6,9,2021-10-12 11:48:21
6,10,2021-10-12 11:43:54
7,8,2021-10-12 11:05:20
7,9,2021-10-12 11:16:54
7,10,2021-10-12 11:50:56
8,9,2021-10-12 11:06:05
8,10,2021-10-12 11:15:38
9,10,2021-10-12 11:12:44
1,2,2021-10-12 12:26:46
1,3,2021-10-12 12:30:24
1,5,2021-10-12 12:54:07
1,6,2021-10-12 12:15:36
1,7,2021-10-12 12:12:16
1,8,2021-10-12 12:55:21
1,9,2021-10-12 12:08:42
1,10,2021-10-12 12:29:32
2,3,2021-10-12 12:01:12
2,4,2021-10-12 12:20:03
2,5,2021-10-12 12:54:48
2,6,2021-10-12 12:23:18
2,7,2021-10-12 12:23:49
2,8,2021-10-12 12:33:25
2,9,2021-10-12 12:09:52
2,10,2021-10-12 12:20:07
3,4,2021-10-12 12:16:18
3,5,2021-10-12 12:21:31
3,6,2021-10-12 12:19:20
3,7,2021-10-12 12:12:43
3,8,2021-10-12 12:34:11
3,9,2021-10-12 12:01:41
3,10,2021-10-12 12:03:01
4,5,2021-10-12 12:17:43
4,6,2021-10-12 12:43:22
4,7,2021-10-12 12:30:12
4,8,2021-10-12 12:50:33
4,9,2021-10-12 12:28:06
4,10,2021-10-12 12:04:49
5,6,2021-10-12 12:50:40
5,7,2021-10-12 12:42:03
5,8,2021-10-12 12:02:37
5,9,2021-10-12 12:43:32
5,10,2021-10-12 12:09:00
6,7,2021-10-12 12:55:15
6,8,2021-10-12 12:47:09
6,9,2021-10-12 12:23:10
6,10,2021-10-12 12:40:54
7,8,2021-10-12 12:08:20
7,9,2021-10-12 12:46:22
7,10,2021-10-12 12:18:38
8,9,2021-10-12 12:33:38
8,10,2021-10-12 12:24:17
9,10,2021-10-12 12:57:38
1,2,2021-10-12 13:30:27
1,3,2021-10-12 13:18:17
1,5,2021-10-12 13:23:10
1,6,2021-10-12 13:51:42
1,7,2021-10-12 13:38:44
1,8,2021-10-12 13:55:44
1,9,2021-10-12 13:59:04
1,10,2021-10-12 13:52:05
2,3,2021-10-12 13:00:45
2,5,2021-10-12 13:32:23
2,6,2021-10-12 13:12:07
2,7,2021-10-12 13:43:49
2,8,2021-10-12 13:21:41
2,9,2021-10-12 13:47:27
2,10,2021-10-12 13:14:27
3,4,2021-10-12 13:51:31
3,5,2021-10-12 13:19:39
3,6,2021-10-12 13:58:46
3,7,2021-10-12 13:23:52
3,8,2021-10-12 13:01:10
3,9,2021-10-12 13:14:11
3,10,2021-10-12 13:43:38
4,5,2021-10-12 13:01:11
4,6,2021-10-12 13:02:27
4,7,2021-10-12 13:53:20
4,8,2021-10-12 13:44:52
4,9,2021-10-12 13:12:51
4,10,2021-10-12 13:59:09
5,6,2021-10-12 13:25:04
5,7,2021-10-12 13:57:04
5,8,2021-10-12 13:18:57
5,9,2021-10-12 13:40:15
5,10,2021-10-12 13:13:19
6,7,2021-10-12 13:53:33
6,8,2021-10-12 13:24:27
6,9,2021-10-12 13:45:02
6,10,2021-10-12 13:35:41
7,8,2021-10-12 13:36:25
7,9,2021-10-12 13:53:05
7,10,2021-10-12 13:11:31
8,9,2021-10-12 13:52:30
8,10,2021-10-12 13:32:18
9,10,2021-10-12 13:22:42
1,2,2021-10-12 14:26:33
1,3,2021-10-12 14:54:31
1,4,2021-10-12 14:40:10
1,5,2021-10-12 14:22:46
1,6,2021-10-12 14:23:30
1,7,2021-10-12 14:55:17
1,8,2021-10-12 14:47:37
1,9,2021-10-12 14:20:47
1,10,2021-10-12 14:08:09
2,3,2021-10-12 14:27:14
2,4,2021-10-12 14:33:40
2,5,2021-10-12 14:36:31
2,6,2021-10-12 14:34:59
2,7,2021-10-12 14:16:56
2,8,2021-10-12 14:01:51
2,9,2021-10-12 14:50:19
2,10,2021-10-12 14:32:43
3,4,2021-10-12 14:31:02
3,5,2021-10-12 14:33:55
3,6,2021-10-12 14:53:28
3,7,2021-10-12 14:33:19
3,8,2021-10-12 14:38:25
3,9,2021-10-12 14:26:48
3,10,2021-10-12 14:02:46
4,5,2021-10-12 14:42:24
4,6,2021-10-12 14:33:48
4,7,2021-10-12 14:39:40
4,8,2021-10-12 14:53:30
4,9,2021-10-12 14:24:29
4,10,2021-10-12 14:03:27
5,6,2021-10-12 14:26:56
5,7,2021-10-12 14:06:37
5,8,2021-10-12 14:20:40
5,9,2021-10-12 14:12:05
5,10,2021-10-12 14:58:07
6,7,2021-10-12 14:25:32
6,8,2021-10-12 14:50:28
6,9,2021-10-12 14:53:02
6,10,2021-10-12 14:12:09
7,8,2021-10-12 14:33:49
7,9,2021-10-12 14:07:35
7,10,2021-10-12 14:36:13
8,9,2021-10-12 14:09:01
8,10,2021-10-12 14:15:08
9,10,2021-10-12 14:19:25
1,2,2021-10-12 15:11:56
1,3,2021-10-12 15:50:06
1,4,2021-10-12 15:42:31
1,5,2021-10-12 15:16:12
1,6,2021-10-12 15:18:25
1,7,2021-10-12 15:37:28
1,8,2021-10-12 15:28:53
1,9,2021-10-12 15:57:19
1,10,2021-10-12 15:31:48
2,3,2021-10-12 15:52:25
2,4,2021-10-12 15:29:32
2,5,2021-10-12 15:39:14
2,6,2021-10-12 15:18:10
2,7,2021-10-12 15:08:31
2,8,2021-10-12 15:31:20
2,9,2021-10-12 15:43:57
2,10,2021-10-12 15:48:44
3,4,2021-10-12 15:07:59
3,5,2021-10-12 15:06:34
3,6,2021-10-12 15:27:28
3,7,2021-10-12 15:48:40
3,8,2021-10-12 15:18:10
3,9,2021-10-12 15:18:29
3,10,2021-10-12 15:21:30
4,5,2021-10-12 15:40:56
4,6,2021-10-12 15:32:16
4,7,2021-10-12 15:16:32
4,8,2021-10-12 15:30:57
4,9,2021-10-12 15:29:09
4,10,2021-10-12 15:54:44
5,6,2021-10-12 15:49:40
5,7,2021-10-12 15:09:36
5,8,2021-10-12 15:45:09
5,9,2021-10-12 15:18:19
5,10,2021-10-12 15:31:18
6,7,2021-10-12 15:49:55
6,8,2021-10-12 15:02:50
6,9,2021-10-12 15:21:39
6,10,2021-10-12 15:19:02
7,8,2021-10-12 15:38:51
7,9,2021-10-12 15:24:55
7,10,2021-10-12 15:59:37
8,9,2021-10-12 15:37:58
8,10,2021-10-12 15:58:00
9,10,2021-10-12 15:52:23
1,2,2021-10-12 16:57:37
1,4,2021-10-12 16:58:23
1,5,2021-10-12 16:58:02
1,6,2021-10-12 16:49:44
1,7,2021-10-12 16:43:59
1,8,2021-10-12 16:47:20
1,9,2021-10-12 16:29:42
1,10,2021-10-12 16:55:04
2,3,2021-10-12 16:21:29
2,4,2021-10-12 16:19:50
2,5,2021-10-12 16:18:47
2,6,2021-10-12 16:07:35
2,7,2021-10-12 16:23:13
2,8,2021-10-12 16:17:11
2,9,2021-10-12 16:14:37
2,10,2021-10-12 16:49:20
3,4,2021-10-12 16:57:10
3,5,2021-10-12 16:37:08
3,6,2021-10-12 16:36:33
3,7,2021-10-12 16:54:01
3,8,2021-10-12 16:15:28
3,9,2021-10-12 16:16:44
3,10,2021-10-12 16:06:02
4,5,2021-10-12 16:30:44
4,6,2021-10-12 16:12:42
4,7,2021-10-12 16:02:51
4,8,2021-10-12 16:03:23
4,9,2021-10-12 16:58:34
4,10,2021-10-12 16:34:40
5,6,2021-10-12 16:47:03
5,7,2021-10-12 16:28:40
5,8,2021-10-12 16:01:40
5,9,2021-10-12 16:38:36
5,10,2021-10-12 16:44:05
6,7,2021-10-12 16:30:28
6,8,2021-10-12 16:14:03
6,9,2021-10-12 16:51:40
6,10,2021-10-12 16:20:48
7,8,2021-10-12 16:50:07
7,9,2021-10-12 16:50:50
7,10,2021-10-12 16:21:05
8,9,2021-10-12 16:46:57
8,10,2021-10-12 16:56:58
9,10,2021-10-12 16:08:33
1,3,2021-10-12 17:30:40
1,4,2021-10-12 17:07:16
1,6,2021-10-12 17:37:26
1,7,2021-10-12 17:26:03
1,8,2021-10-12 17:32:58
1,9,2021-10-12 17:27:40
1,10,2021-10-12 17:15:43
2,3,2021-10-12 17:47:43
2,4,2021-10-12 17:53:18
2,5,2021-10-12 17:04:33
2,6,2021-10-12 17:14:55
2,7,2021-10-12 17:43:44
2,8,2021-10-12 17:39:26
2,9,2021-10-12 17:37:22
2,10,2021-10-12 17:18:03
3,4,2021-10-12 17:37:37
3,5,2021-10-12 17:33:20
3,6,2021-10-12 17:53:15
3,7,2021-10-12 17:01:31
3,8,2021-10-12 17:28:39
3,9,2021-10-12 17:12:51
3,10,2021-10-12 17:54:38
4,5,2021-10-12 17:54:44
4,6,2021-10-12 17:12:52
4,7,2021-10-12 17:56:17
4,8,2021-10-12 17:04:58
4,9,2021-10-12 17:06:57
4,10,2021-10-12 17:10:19
5,6,2021-10-12 17:42:52
5,7,2021-10-12 17:01:28
5,8,2021-10-12 17:43:36
5,9,2021-10-12 17:04:32
5,10,2021-10-12 17:38:12
6,7,2021-10-12 17:40:00
6,8,2021-10-12 17:11:40
6,9,2021-10-12 17:44:23
6,10,2021-10-12 17:38:25
7,8,2021-10-12 17:13:24
7,9,2021-10-12 17:11:04
7,10,2021-10-12 17:12:06
8,9,2021-10-12 17:19:21
8,10,2021-10-12 17:17:46
9,10,2021-10-12 17:57:40
1,2,2021-10-12 18:56:12
1,3,2021-10-12 18:00:44
1,4,2021-10-12 18:47:39
1,5,2021-10-12 18:19:40
1,6,2021-10-12 18:21:33
1,7,2021-10-12 18:28:53
1,8,2021-10-12 18:05:21
1,9,2021-10-12 18:22:07
1,10,2021-10-12 18:42:35
2,3,2021-10-12 18:12:39
2,4,2021-10-12 18:59:29
2,5,2021-10-12 18:55:18
2,6,2021-10-12 18:27:00
2,7,2021-10-12 18:38:33
2,8,2021-10-12 18:21:59
2,9,2021-10-12 18:55:01
2,10,2021-10-12 18:44:37
3,4,2021-10-12 18:03:44
3,5,2021-10-12 18:22:26
3,6,2021-10-12 18:31:50
3,7,2021-10-12 18:57:59
3,8,2021-10-12 18:37:21
3,9,2021-10-12 18:42:18
3,10,2021-10-12 18:54:36
4,5,2021-10-12 18:24:51
4,6,2021-10-12 18:15:03
4,7,2021-10-12 18:03:17
4,8,2021-10-12 18:46:25
4,9,2021-10-12 18:35:51
4,10,2021-10-12 18:31:56
5,6,2021-10-12 18:34:01
5,7,2021-10-12 18:00:08
5,8,2021-10-12 18:53:28
5,9,2021-10-12 18:30:02
5,10,2021-10-12 18:35:39
6,7,2021-10-12 18:14:21
6,8,2021-10-12 18:06:55
6,9,2021-10-12 18:35:12
6,10,2021-10-12 18:19:56
7,8,2021-10-12 18:47:07
7,9,2021-10-12 18:45:07
7,10,2021-10-12 18:21:16
8,9,2021-10-12 18:00:54
8,10,2021-10-12 18:58:39
9,10,2021-10-12 18:31:01
1,2,2021-10-12 19:52:24
1,3,2021-10-12 19:35:43
1,4,2021-10-12 19:32:36
1,5,2021-10-12 19:27:49
1,6,2021-10-12 19:05:55
1,7,2021-10-12 19:04:28
1,8,2021-10-12 19:36:14
1,9,2021-10-12 19:47:05
1,10,2021-10-12 19:35:26
2,3,2021-10-12 19:48:41
2,4,2021-10-12 19:27:11
2,5,2021-10-12 19:58:49
2,6,2021-10-12 19:45:46
2,7,2021-10-12 19:51:33
2,8,2021-10-12 19:44:00
2,9,2021-10-12 19:12:46
2,10,2021-10-12 19:30:08
3,4,2021-10-12 19:31:38
3,5,2021-10-12 19:12:50
3,6,2021-10-12 19:07:54
3,7,2021-10-12 19:44:23
3,8,2021-10-12 19:23:16
3,9,2021-10-12 19:03:51
3,10,2021-10-12 19:57:34
4,5,2021-10-12 19:40:07
4,6,2021-10-12 19:25:30
4,7,2021-10-12 19:42:12
4,8,2021-10-12 19:01:58
4,9,2021-10-12 19:09:17
4,10,2021-10-12 19:38:45
5,6,2021-10-12 19:31:41
5,7,2021-10-12 19:50:10
5,8,2021-10-12 19:04:44
5,9,2021-10-12 19:37:56
5,10,2021-10-12 19:03:48
6,7,2021-10-12 19:36:10
6,8,2021-10-12 19:54:12
6,9,2021-10-12 19:20:46
6,10,2021-10-12 19:42:32
7,8,2021-10-12 19:24:36
7,9,2021-10-12 19:38:32
7,10,2021-10-12 19:44:38
8,9,2021-10-12 19:39:15
8,10,2021-10-12 19:10:41
9,10,2021-10-12 19:35:28
1,2,2021-10-12 20:36:30
1,3,2021-10-12 20:09:03
1,4,2021-10-12 20:28:08
1,6,2021-10-12 20:17:47
1,7,2021-10-12 20:47:37
1,8,2021-10-12 20:26:13
1,9,2021-10-12 20:00:03
1,10,2021-10-12 20:43:47
2,3,2021-10-12 20:33:31
2,4,2021-10-12 20:34:55
2,5,2021-10-12 20:57:00
2,6,2021-10-12 20:52:54
2,7,2021-10-12 20:51:16
2,8,2021-10-12 20:29:26
2,9,2021-10-12 20:14:57
2,10,2021-10-12 20:36:01
3,4,2021-10-12 20:07:05
3,6,2021-10-12 20:43:29
3,7,2021-10-12 20:44:56
3,8,2021-10-12 20:49:13
3,9,2021-10-12 20:06:16
3,10,2021-10-12 20:34:33
4,5,2021-10-12 20:34:40
4,6,2021-10-12 20:16:04
4,7,2021-10-12 20:28:15
4,8,2021-10-12 20:04:28
4,9,2021-10-12 20:08:25
4,10,2021-10-12 20:57:51
5,6,2021-10-12 20:45:50
5,7,2021-10-12 20:41:19
5,8,2021-10-12 20:27:40
5,9,2021-10-12 20:21:05
5,10,2021-10-12 20:45:35
6,7,2021-10-12 20:40:42
6,8,2021-10-12 20:27:18
6,9,2021-10-12 20:09:06
6,10,2021-10-12 20:19:09
7,8,2021-10-12 20:28:25
7,9,2021-10-12 20:22:01
7,10,2021-10-12 20:05:52
8,9,2021-10-12 20:49:47
8,10,2021-10-12 20:53:46
9,10,2021-10-12 20:20:44
1,2,2021-10-12 21:46:14
1,4,2021-10-12 21:39:10
1,6,2021-10-12 21:33:25
1,7,2021-10-12 21:33:59
1,8,2021-10-12 21:28:52
1,9,2021-10-12 21:25:20
2,3,2021-10-12 21:16:12
2,5,2021-10-12 21:25:36
2,6,2021-10-12 21:06:51
2,7,2021-10-12 21:27:06
2,8,2021-10-12 21:44:26
2,9,2021-10-12 21:31:16
3,4,2021-10-12 21:47:55
3,5,2021-10-12 21:14:28
3,6,2021-10-12 21:26:12
3,7,2021-10-12 21:11:16
3,8,2021-10-12 21:24:13
3,9,2021-10-12 21:04:33
3,10,2021-10-12 21:57:58
4,5,2021-10-12 21:50:14
4,6,2021-10-12 21:37:50
4,7,2021-10-12 21:46:53
4,8,2021-10-12 21:58:50
4,9,2021-10-12 21:45:02
4,10,2021-10-12 21:58:57
5,6,2021-10-12 21:16:05
5,7,2021-10-12 21:36:52
5,8,2021-10-12 21:48:21
5,9,2021-10-12 21:42:09
5,10,2021-10-12 21:36:27
6,7,2021-10-12 21:37:02
6,8,2021-10-12 21:33:29
6,9,2021-10-12 21:58:47
6,10,2021-10-12 21:03:15
7,8,2021-10-12 21:05:30
7,9,2021-10-12 21:49:28
7,10,2021-10-12 21:42:10
8,9,2021-10-12 21:40:48
8,10,2021-10-12 21:26:06
9,10,2021-10-12 21:44:26
1,3,2021-10-12 22:58:03
1,4,2021-10-12 22:35:59
1,7,2021-10-12 22:38:06
1,8,2021-10-12 22:33:33
1,10,2021-10-12 22:17:50
2,5,2021-10-12 22:06:15
